year;raceId;driverId;constructorId;grid;driverStandPos;driverPoints;constructorStandPos;constructorPoints;driverAvgCircuit;constructorAvgCircuit;driverForm;constructorForm;circuitId;round;podium
2000;158;21;22;0.34782608695652173;0.16666666666666666;0.0034782608695652175;0.2727272727272727;0.002325581395348837;0.5263157894736843;0.42105263157894735;0.6842105263157894;0.6210526315789473;1;0.0;0
2000;158;22;6;0.13043478260869565;0.041666666666666664;0.010434782608695653;0.0;0.018604651162790697;0.644736842105263;0.3947368421052631;0.2631578947368421;0.17894736842105263;1;0.0;1
2000;158;23;3;0.4347826086956522;0.08333333333333334;0.006956521739130435;0.09090909090909091;0.004651162790697674;0.6491052631578946;0.35089473684210526;0.29473684210526313;0.631578947368421;1;0.0;1
2000;158;25;22;0.5652173913043479;0.24999999999999997;0.0;0.2727272727272727;0.002325581395348837;0.42105263157894735;0.3976842105263157;0.7052631578947368;0.45263157894736833;1;0.0;0
2000;158;30;6;0.08695652173913043;0.0;0.017391304347826087;0.0;0.018604651162790697;0.47368421052631576;0.35673684210526313;0.431578947368421;0.05263157894736842;1;0.0;1
2000;158;35;16;0.30434782608695654;0.125;0.0052173913043478265;0.1818181818181818;0.004651162790697674;0.5394736842105263;0.6842105263157894;0.5157894736842106;0.5789473684210527;1;0.0;0
2000;158;41;16;0.6521739130434783;0.20833333333333334;0.0017391304347826088;0.1818181818181818;0.004651162790697674;0.42105263157894735;0.5087894736842105;0.736842105263158;0.5368421052631578;1;0.0;0
2000;158;48;18;0.7391304347826086;0.29166666666666663;0.0;0.36363636363636365;0.0;0.631578947368421;0.631578947368421;0.6947368421052631;0.6736842105263159;1;0.0;0
2000;159;15;17;0.4782608695652174;0.20833333333333334;0.0052173913043478265;0.1818181818181818;0.00813953488372093;0.8421052631578947;0.8041052631578947;0.7473684210526315;0.7157894736842105;18;0.043478260869565216;0
2000;159;21;22;0.17391304347826086;0.041666666666666664;0.01391304347826087;0.09090909090909091;0.009302325581395349;0.45615789473684204;0.3921052631578947;0.6210526315789473;0.4105263157894737;18;0.043478260869565216;1
