year;raceId;driverId;constructorId;grid;driverStandPos;driverPoints;constructorStandPos;constructorPoints;driverAvgCircuit;constructorAvgCircuit;driverForm;constructorForm;circuitId;round;podium
2000;166;57;1;4;3.000;38.000;2.000;82.000;10.000;10.526;3.000;3.800;8;9;1
2000;166;63;15;12;11.000;3.000;8.000;3.000;12.750;12.929;11.400;11.200;8;9;0
2000;166;64;15;15;16.000;0.000;8.000;3.000;18.000;12.733;13.200;11.800;8;9;0
2000;166;65;19;11;21.000;0.000;7.000;3.000;12.889;13.000;13.400;12.200;8;9;0
2000;167;14;1;2;2.000;50.000;1.000;98.000;2.000;9.261;2.800;4.000;70;10;1
2000;167;15;17;5;8.000;6.000;6.000;11.000;10.667;5.500;12.000;10.000;70;10;0
2000;167;21;22;8;5.000;18.000;4.000;18.000;10.333;10.000;5.800;11.800;70;10;0
2000;167;22;6;3;4.000;36.000;2.000;92.000;16.000;8.949;2.800;6.800;70;10;1
2000;167;23;3;19;6.000;14.000;3.000;19.000;10.667;11.724;11.000;8.600;70;10;0
2000;167;25;22;14;17.000;0.000;4.000;18.000;7.000;11.091;13.800;12.200;70;10;0
2000;167;30;6;4;1.000;56.000;2.000;92.000;4.500;8.800;7.000;5.000;70;10;0
2000;167;35;16;7;7.000;11.000;5.000;12.000;9.000;17.500;12.000;12.400;70;10;0
2000;167;37;21;12;15.000;1.000;9.000;3.000;18.000;15.769;16.600;14.000;70;10;0
2000;167;41;16;6;14.000;1.000;5.000;12.000;15.000;13.000;12.800;10.600;70;10;0
2000;167;48;18;20;19.000;0.000;10.000;0.000;11.000;16.000;15.600;16.000;70;10;0
2000;167;49;17;15;9.000;5.000;6.000;11.000;8.000;7.714;12.800;12.200;70;10;0
2000;167;50;21;10;13.000;2.000;9.000;3.000;12.500;15.815;14.200;15.200;70;10;0
2000;167;55;20;17;22.000;0.000;11.000;0.000;17.667;13.571;15.800;16.000;70;10;0
2000;167;57;1;1;3.000;48.000;1.000;98.000;8.333;9.106;3.000;3.200;70;10;1
2000;167;63;15;9;11.000;4.000;7.000;4.000;15.667;10.667;11.800;13.000;70;10;0
2000;167;64;15;11;16.000;0.000;7.000;4.000;12.667;10.000;13.200;11.000;70;10;0
